created_at,entry_id,field1,field2,field3,latitude,longitude,elevation,status
2023-04-18T03:38:49-04:00,5032,12,27,N,,,,
2023-04-18T03:39:12-04:00,5033,13,20,N,,,,
2023-04-18T03:39:34-04:00,5034,14,20,N,,,,
2023-04-18T03:40:08-04:00,5035,15,31,N,,,,
2023-04-18T03:41:41-04:00,5036,18,21,N,,,,
2023-04-18T03:42:34-04:00,5037,19,50,N,,,,
2023-04-18T03:43:04-04:00,5038,20,28,N,,,,
2023-04-18T03:43:26-04:00,5039,21,20,N,,,,
2023-04-18T03:43:49-04:00,5040,22,21,N,,,,
2023-04-18T03:44:20-04:00,5041,23,28,N,,,,
2023-04-18T03:44:49-04:00,5042,24,27,N,,,,
2023-04-18T03:45:12-04:00,5043,25,20,N,,,,
2023-04-18T03:45:38-04:00,5044,26,24,N,,,,
2023-04-18T03:46:28-04:00,5045,27,48,N,,,,
2023-04-18T03:47:01-04:00,5046,28,30,N,,,,
2023-04-18T03:47:23-04:00,5047,29,20,N,,,,
2023-04-18T03:47:49-04:00,5048,30,24,N,,,,
2023-04-18T03:48:19-04:00,5049,31,27,N,,,,
2023-04-18T03:48:49-04:00,5050,32,27,N,,,,
2023-04-18T03:49:26-04:00,5051,33,35,N,,,,
2023-04-18T03:49:48-04:00,5052,34,20,N,,,,
2023-04-18T03:50:36-04:00,5053,35,45,N,,,,
2023-04-18T03:51:06-04:00,5054,36,27,N,,,,
2023-04-18T03:51:29-04:00,5055,37,20,N,,,,
2023-04-18T03:51:51-04:00,5056,38,20,N,,,,
2023-04-18T03:52:25-04:00,5057,39,32,N,,,,
2023-04-18T03:52:55-04:00,5058,40,27,N,,,,
2023-04-18T03:53:20-04:00,5059,41,23,N,,,,
2023-04-18T03:53:43-04:00,5060,42,20,N,,,,
2023-04-18T03:54:31-04:00,5061,43,46,N,,,,
2023-04-18T03:55:06-04:00,5062,44,32,N,,,,
2023-04-18T03:55:28-04:00,5063,45,20,N,,,,
2023-04-18T03:55:50-04:00,5064,46,20,N,,,,
2023-04-18T03:56:20-04:00,5065,47,27,N,,,,
2023-04-18T03:56:50-04:00,5066,48,28,N,,,,
2023-04-18T03:57:33-04:00,5067,1,41,N,,,,
2023-04-18T03:57:59-04:00,5068,2,24,N,,,,
2023-04-18T03:58:49-04:00,5069,3,47,N,,,,
2023-04-18T03:59:21-04:00,5070,4,30,N,,,,
2023-04-18T03:59:43-04:00,5071,5,20,N,,,,
2023-04-18T04:00:05-04:00,5072,6,20,N,,,,
2023-04-18T04:00:36-04:00,5073,7,28,N,,,,
2023-04-18T04:01:10-04:00,5074,8,32,N,,,,
2023-04-18T04:01:32-04:00,5075,9,20,N,,,,
2023-04-18T04:01:54-04:00,5076,10,20,N,,,,
2023-04-18T04:02:46-04:00,5077,11,49,N,,,,
2023-04-18T04:03:16-04:00,5078,12,27,N,,,,
2023-04-18T04:03:41-04:00,5079,13,23,N,,,,
2023-04-18T04:04:03-04:00,5080,14,20,N,,,,
2023-04-18T04:04:33-04:00,5081,15,27,N,,,,
2023-04-18T04:05:02-04:00,5082,16,27,N,,,,
2023-04-18T04:05:38-04:00,5083,17,33,N,,,,
2023-04-18T04:06:01-04:00,5084,18,20,N,,,,
2023-04-18T04:06:49-04:00,5085,19,46,N,,,,
2023-04-18T04:07:22-04:00,5086,20,30,N,,,,
2023-04-18T04:07:44-04:00,5087,21,20,N,,,,
2023-04-18T04:08:10-04:00,5088,22,24,N,,,,
2023-04-18T04:08:40-04:00,5089,23,27,N,,,,
2023-04-18T04:09:09-04:00,5090,24,27,N,,,,
2023-04-18T04:09:32-04:00,5091,25,20,N,,,,
2023-04-18T04:09:56-04:00,5092,26,22,N,,,,
2023-04-18T04:10:45-04:00,5093,27,46,N,,,,
2023-04-18T04:11:21-04:00,5094,28,33,N,,,,
2023-04-18T04:11:43-04:00,5095,29,20,N,,,,
2023-04-18T04:12:05-04:00,5096,30,20,N,,,,
2023-04-18T04:12:35-04:00,5097,31,27,N,,,,
2023-04-18T04:13:11-04:00,5098,32,34,N,,,,
2023-04-18T04:13:53-04:00,5099,33,39,N,,,,
2023-04-18T04:14:15-04:00,5100,34,20,N,,,,
2023-04-18T04:15:04-04:00,5101,35,46,N,,,,
2023-04-18T04:15:37-04:00,5102,36,32,N,,,,
2023-04-18T04:16:00-04:00,5103,37,20,N,,,,
2023-04-18T04:16:23-04:00,5104,38,20,N,,,,
2023-04-18T04:16:52-04:00,5105,39,27,N,,,,
2023-04-18T04:17:22-04:00,5106,40,27,N,,,,
2023-04-18T04:17:44-04:00,5107,41,20,N,,,,
2023-04-18T04:18:10-04:00,5108,42,23,N,,,,
2023-04-18T04:19:01-04:00,5109,43,49,N,,,,
2023-04-18T04:19:31-04:00,5110,44,27,N,,,,
2023-04-18T04:19:54-04:00,5111,45,20,N,,,,
2023-04-18T04:20:16-04:00,5112,46,20,N,,,,
2023-04-18T04:20:50-04:00,5113,47,32,N,,,,
2023-04-18T04:21:23-04:00,5114,48,31,N,,,,
2023-04-18T04:22:04-04:00,5115,1,38,N,,,,
2023-04-18T04:22:28-04:00,5116,2,22,N,,,,
2023-04-18T04:23:20-04:00,5117,3,49,N,,,,
2023-04-18T04:23:49-04:00,5118,4,27,N,,,,
2023-04-18T04:24:12-04:00,5119,5,20,N,,,,
2023-04-18T04:24:36-04:00,5120,6,22,N,,,,
2023-04-18T04:25:06-04:00,5121,7,27,N,,,,
2023-04-18T04:25:36-04:00,5122,8,28,N,,,,
2023-04-18T04:25:59-04:00,5123,9,20,N,,,,
2023-04-18T04:26:24-04:00,5124,10,23,N,,,,
2023-04-18T04:27:12-04:00,5125,11,45,N,,,,
2023-04-18T04:27:42-04:00,5126,12,28,N,,,,
2023-04-18T04:28:04-04:00,5127,13,20,N,,,,
2023-04-18T04:28:30-04:00,5128,14,24,N,,,,
2023-04-18T04:29:00-04:00,5129,15,27,N,,,,
2023-04-18T04:29:29-04:00,5130,16,27,N,,,,
2023-04-18T04:30:05-04:00,5131,17,33,N,,,,
2023-04-18T04:30:27-04:00,5132,18,20,N,,,,
2023-04-18T04:31:16-04:00,5133,19,46,N,,,,
2023-04-18T04:31:46-04:00,5134,20,28,N,,,,
2023-04-18T04:32:10-04:00,5135,21,21,N,,,,
2023-04-18T04:32:32-04:00,5136,22,20,N,,,,
2023-04-18T04:33:01-04:00,5137,23,27,N,,,,
2023-04-18T04:33:37-04:00,5138,24,33,N,,,,
2023-04-18T04:34:00-04:00,5139,25,20,N,,,,
2023-04-18T04:34:22-04:00,5140,26,20,N,,,,
2023-04-18T04:35:11-04:00,5141,27,46,N,,,,
2023-04-18T04:35:40-04:00,5142,28,28,N,,,,
2023-04-18T04:36:03-04:00,5143,29,20,N,,,,
2023-04-18T04:36:29-04:00,5144,30,23,N,,,,
2023-04-18T04:36:58-04:00,5145,31,27,N,,,,
2023-04-18T04:37:27-04:00,5146,32,27,N,,,,
2023-04-18T04:38:05-04:00,5147,33,35,N,,,,
2023-04-18T04:38:31-04:00,5148,34,24,N,,,,
2023-04-18T04:39:22-04:00,5149,35,49,N,,,,
2023-04-18T04:39:52-04:00,5150,36,28,N,,,,
2023-04-18T04:40:15-04:00,5151,37,20,N,,,,
2023-04-18T04:40:37-04:00,5152,38,20,N,,,,
2023-04-18T04:41:10-04:00,5153,39,31,N,,,,
2023-04-18T04:41:44-04:00,5154,40,31,N,,,,
2023-04-18T04:42:06-04:00,5155,41,20,N,,,,
2023-04-18T04:42:28-04:00,5156,42,20,N,,,,
2023-04-18T04:43:16-04:00,5157,43,46,N,,,,
2023-04-18T04:43:50-04:00,5158,44,31,N,,,,
2023-04-18T04:44:12-04:00,5159,45,20,N,,,,
2023-04-18T04:44:34-04:00,5160,46,20,N,,,,
2023-04-18T04:45:05-04:00,5161,47,28,N,,,,
2023-04-18T04:45:35-04:00,5162,48,28,N,,,,
2023-04-18T04:46:16-04:00,5163,1,39,N,,,,
2023-04-18T04:46:42-04:00,5164,2,24,N,,,,
2023-04-18T04:47:31-04:00,5165,3,46,N,,,,
2023-04-18T04:48:03-04:00,5166,4,30,N,,,,
2023-04-18T04:48:25-04:00,5167,5,20,N,,,,
2023-04-18T04:48:52-04:00,5168,6,25,N,,,,
2023-04-18T04:49:22-04:00,5169,7,27,N,,,,
2023-04-18T04:49:51-04:00,5170,8,27,N,,,,
2023-04-18T04:50:14-04:00,5171,9,20,N,,,,
2023-04-18T04:50:37-04:00,5172,10,20,N,,,,
2023-04-18T04:51:25-04:00,5173,11,46,N,,,,
2023-04-18T04:52:01-04:00,5174,12,33,N,,,,
2023-04-18T04:52:23-04:00,5175,13,20,N,,,,
2023-04-18T04:52:46-04:00,5176,14,20,N,,,,
2023-04-18T04:53:15-04:00,5177,15,27,N,,,,
2023-04-18T04:53:51-04:00,5178,16,34,N,,,,
2023-04-18T04:54:31-04:00,5179,17,37,N,,,,
2023-04-18T04:54:53-04:00,5180,18,20,N,,,,
2023-04-18T04:55:42-04:00,5181,19,46,N,,,,
2023-04-18T04:56:16-04:00,5182,20,32,N,,,,
2023-04-18T04:56:38-04:00,5183,21,20,N,,,,
2023-04-18T04:57:01-04:00,5184,22,20,N,,,,
2023-04-18T04:57:30-04:00,5185,23,27,N,,,,
2023-04-18T04:58:00-04:00,5186,24,27,N,,,,
2023-04-18T04:58:22-04:00,5187,25,20,N,,,,
2023-04-18T04:58:48-04:00,5188,26,23,N,,,,
2023-04-18T04:59:35-04:00,5189,27,45,N,,,,
2023-04-18T05:00:05-04:00,5190,28,27,N,,,,
2023-04-18T05:00:28-04:00,5191,29,20,N,,,,
2023-04-18T05:00:50-04:00,5192,30,20,N,,,,
2023-04-18T05:01:24-04:00,5193,31,32,N,,,,
2023-04-18T05:01:54-04:00,5194,32,28,N,,,,
2023-04-18T05:02:33-04:00,5195,33,36,N,,,,
2023-04-18T05:02:56-04:00,5196,34,20,N,,,,
2023-04-18T05:03:47-04:00,5197,35,49,N,,,,
2023-04-18T05:04:17-04:00,5198,36,27,N,,,,
2023-04-18T05:04:42-04:00,5199,37,23,N,,,,
2023-04-18T05:05:04-04:00,5200,38,20,N,,,,
2023-04-18T05:05:33-04:00,5201,39,27,N,,,,
2023-04-18T05:06:03-04:00,5202,40,27,N,,,,
2023-04-18T05:06:26-04:00,5203,41,20,N,,,,
2023-04-18T05:06:50-04:00,5204,42,22,N,,,,
2023-04-18T05:07:36-04:00,5205,43,44,N,,,,
2023-04-18T05:08:06-04:00,5206,44,27,N,,,,
2023-04-18T05:08:28-04:00,5207,45,20,N,,,,
2023-04-18T05:08:54-04:00,5208,46,24,N,,,,
2023-04-18T05:09:24-04:00,5209,47,27,N,,,,
2023-04-18T05:09:56-04:00,5210,48,30,N,,,,
2023-04-18T05:10:36-04:00,5211,1,38,N,,,,
2023-04-18T05:10:59-04:00,5212,2,20,N,,,,
2023-04-18T05:11:46-04:00,5213,3,45,N,,,,
2023-04-18T05:12:16-04:00,5214,4,27,N,,,,
2023-04-18T05:12:38-04:00,5215,5,20,N,,,,
2023-04-18T05:13:02-04:00,5216,6,21,N,,,,
2023-04-18T05:13:32-04:00,5217,7,28,N,,,,
2023-04-18T05:14:07-04:00,5218,8,32,N,,,,
2023-04-18T05:14:29-04:00,5219,9,20,N,,,,
2023-04-18T05:14:52-04:00,5220,10,20,N,,,,
2023-04-18T05:15:39-04:00,5221,11,45,N,,,,
2023-04-18T05:16:11-04:00,5222,12,29,N,,,,
2023-04-18T05:16:33-04:00,5223,13,20,N,,,,
2023-04-18T05:16:58-04:00,5224,14,23,N,,,,
2023-04-18T05:17:28-04:00,5225,15,27,N,,,,
2023-04-18T05:17:57-04:00,5226,16,27,N,,,,
2023-04-18T05:18:33-04:00,5227,17,33,N,,,,
2023-04-18T05:18:59-04:00,5228,18,24,N,,,,
2023-04-18T05:19:51-04:00,5229,19,49,N,,,,
2023-04-18T05:20:20-04:00,5230,20,27,N,,,,
2023-04-18T05:20:43-04:00,5231,21,20,N,,,,
2023-04-18T05:21:05-04:00,5232,22,20,N,,,,
2023-04-18T05:21:38-04:00,5233,23,31,N,,,,
2023-04-18T05:22:12-04:00,5234,24,32,N,,,,
2023-04-18T05:22:35-04:00,5235,25,20,N,,,,
2023-04-18T05:22:57-04:00,5236,26,20,N,,,,
2023-04-18T05:23:45-04:00,5237,27,46,N,,,,
2023-04-18T05:24:19-04:00,5238,28,31,N,,,,
2023-04-18T05:24:42-04:00,5239,29,20,N,,,,
2023-04-18T05:25:04-04:00,5240,30,20,N,,,,
2023-04-18T05:25:34-04:00,5241,31,27,N,,,,
2023-04-18T05:26:04-04:00,5242,32,27,N,,,,
2023-04-18T05:26:42-04:00,5243,33,35,N,,,,
2023-04-18T05:27:07-04:00,5244,34,23,N,,,,
2023-04-18T05:27:54-04:00,5245,35,45,N,,,,
2023-04-18T05:28:24-04:00,5246,36,28,N,,,,
2023-04-18T05:28:47-04:00,5247,37,20,N,,,,
2023-04-18T05:29:13-04:00,5248,38,24,N,,,,
2023-04-18T05:29:42-04:00,5249,39,27,N,,,,
2023-04-18T05:30:12-04:00,5250,40,27,N,,,,
2023-04-18T05:30:35-04:00,5251,41,20,N,,,,
2023-04-18T05:30:59-04:00,5252,42,22,N,,,,
2023-04-18T05:31:49-04:00,5253,43,48,N,,,,
2023-04-18T05:32:22-04:00,5254,44,31,N,,,,
2023-04-18T05:32:44-04:00,5255,45,20,N,,,,
2023-04-18T05:33:07-04:00,5256,46,20,N,,,,
2023-04-18T05:33:37-04:00,5257,47,28,N,,,,
2023-04-18T05:34:13-04:00,5258,48,34,N,,,,
2023-04-18T05:34:57-04:00,5259,1,42,N,,,,
2023-04-18T05:35:20-04:00,5260,2,20,N,,,,
2023-04-18T05:36:08-04:00,5261,3,46,N,,,,
2023-04-18T05:36:43-04:00,5262,4,32,N,,,,
2023-04-18T05:37:05-04:00,5263,5,20,N,,,,
2023-04-18T05:37:27-04:00,5264,6,20,N,,,,
2023-04-18T05:37:57-04:00,5265,7,27,N,,,,
2023-04-18T05:38:26-04:00,5266,8,27,N,,,,
2023-04-18T05:38:49-04:00,5267,9,20,N,,,,
2023-04-18T05:39:15-04:00,5268,10,24,N,,,,
2023-04-18T05:40:03-04:00,5269,11,45,N,,,,
2023-04-18T05:40:33-04:00,5270,12,27,N,,,,
2023-04-18T05:40:55-04:00,5271,13,20,N,,,,
2023-04-18T05:41:17-04:00,5272,14,20,N,,,,
2023-04-18T05:41:52-04:00,5273,15,32,N,,,,
2023-04-18T05:42:22-04:00,5274,16,28,N,,,,
2023-04-18T05:42:58-04:00,5275,17,33,N,,,,
2023-04-18T05:43:20-04:00,5276,18,20,N,,,,
2023-04-18T05:44:11-04:00,5277,19,49,N,,,,
2023-04-18T05:44:40-04:00,5278,20,27,N,,,,
2023-04-18T05:45:06-04:00,5279,21,24,N,,,,
2023-04-18T05:45:29-04:00,5280,22,20,N,,,,
2023-04-18T05:45:58-04:00,5281,23,27,N,,,,
2023-04-18T05:46:28-04:00,5282,24,27,N,,,,
2023-04-18T05:46:50-04:00,5283,25,20,N,,,,
2023-04-18T05:47:14-04:00,5284,26,22,N,,,,
2023-04-18T05:48:01-04:00,5285,27,44,N,,,,
2023-04-18T05:48:30-04:00,5286,28,27,N,,,,
2023-04-18T05:48:52-04:00,5287,29,20,N,,,,
2023-04-18T05:49:18-04:00,5288,30,23,N,,,,
2023-04-18T05:49:47-04:00,5289,31,27,N,,,,
2023-04-18T05:50:18-04:00,5290,32,28,N,,,,
2023-04-18T05:50:56-04:00,5291,33,35,N,,,,
2023-04-18T05:51:18-04:00,5292,34,20,N,,,,
2023-04-18T05:52:07-04:00,5293,35,46,N,,,,
2023-04-18T05:52:36-04:00,5294,36,28,N,,,,
2023-04-18T05:52:59-04:00,5295,37,20,N,,,,
2023-04-18T05:53:22-04:00,5296,38,21,N,,,,
2023-04-18T05:53:53-04:00,5297,39,28,N,,,,
2023-04-18T05:54:27-04:00,5298,40,32,N,,,,
2023-04-18T05:54:50-04:00,5299,41,20,N,,,,
2023-04-18T05:55:12-04:00,5300,42,20,N,,,,
2023-04-18T05:55:59-04:00,5301,43,45,N,,,,
2023-04-18T05:56:30-04:00,5302,44,28,N,,,,
2023-04-18T05:56:52-04:00,5303,45,20,N,,,,
2023-04-18T05:57:18-04:00,5304,46,24,N,,,,
2023-04-18T05:57:47-04:00,5305,47,27,N,,,,
2023-04-18T05:58:17-04:00,5306,48,28,N,,,,
2023-04-18T05:58:58-04:00,5307,1,39,N,,,,
2023-04-18T05:59:23-04:00,5308,2,23,N,,,,
2023-04-18T06:00:14-04:00,5309,3,48,N,,,,
2023-04-18T06:00:45-04:00,5310,4,28,N,,,,
2023-04-18T06:01:07-04:00,5311,5,20,N,,,,
2023-04-18T06:01:29-04:00,5312,6,20,N,,,,
2023-04-18T06:02:03-04:00,5313,7,31,N,,,,
2023-04-18T06:02:37-04:00,5314,8,32,N,,,,
2023-04-18T06:02:59-04:00,5315,9,20,N,,,,
2023-04-18T06:03:21-04:00,5316,10,20,N,,,,
2023-04-18T06:04:09-04:00,5317,11,45,N,,,,
2023-04-18T06:04:43-04:00,5318,12,31,N,,,,
2023-04-18T06:05:05-04:00,5319,13,20,N,,,,
2023-04-18T06:05:28-04:00,5320,14,20,N,,,,
2023-04-18T06:05:58-04:00,5321,15,28,N,,,,
2023-04-18T06:06:28-04:00,5322,16,28,N,,,,
2023-04-18T06:07:04-04:00,5323,17,33,N,,,,
2023-04-18T06:07:31-04:00,5324,18,24,N,,,,
2023-04-18T06:08:17-04:00,5325,19,44,N,,,,
2023-04-18T06:08:47-04:00,5326,20,28,N,,,,
2023-04-18T06:09:10-04:00,5327,21,20,N,,,,
2023-04-18T06:09:36-04:00,5328,22,24,N,,,,
2023-04-18T06:10:06-04:00,5329,23,27,N,,,,
2023-04-18T06:10:36-04:00,5330,24,28,N,,,,
2023-04-18T06:10:58-04:00,5331,25,20,N,,,,
2023-04-18T06:11:22-04:00,5332,26,22,N,,,,
2023-04-18T06:12:13-04:00,5333,27,48,N,,,,
2023-04-18T06:12:46-04:00,5334,28,31,N,,,,
2023-04-18T06:13:09-04:00,5335,29,20,N,,,,
2023-04-18T06:13:31-04:00,5336,30,20,N,,,,
2023-04-18T06:14:01-04:00,5337,31,27,N,,,,
2023-04-18T06:14:36-04:00,5338,32,33,N,,,,
2023-04-18T06:15:16-04:00,5339,33,37,N,,,,
2023-04-18T06:15:38-04:00,5340,34,20,N,,,,
2023-04-18T06:16:26-04:00,5341,35,45,N,,,,
2023-04-18T06:16:57-04:00,5342,36,28,N,,,,
2023-04-18T06:17:19-04:00,5343,37,20,N,,,,
2023-04-18T06:17:45-04:00,5344,38,23,N,,,,
2023-04-18T06:18:14-04:00,5345,39,27,N,,,,
2023-04-18T06:18:44-04:00,5346,40,27,N,,,,
2023-04-18T06:19:06-04:00,5347,41,20,N,,,,
2023-04-18T06:19:31-04:00,5348,42,22,N,,,,
2023-04-18T06:20:19-04:00,5349,43,46,N,,,,
2023-04-18T06:20:49-04:00,5350,44,28,N,,,,
2023-04-18T06:21:12-04:00,5351,45,20,N,,,,
2023-04-18T06:21:35-04:00,5352,46,21,N,,,,
2023-04-18T06:22:05-04:00,5353,47,28,N,,,,
2023-04-18T06:22:35-04:00,5354,48,27,N,,,,
2023-04-18T06:23:16-04:00,5355,1,38,N,,,,
2023-04-18T06:23:38-04:00,5356,2,20,N,,,,
2023-04-18T06:24:29-04:00,5357,3,49,N,,,,
2023-04-18T06:24:59-04:00,5358,4,28,N,,,,
2023-04-18T06:25:26-04:00,5359,5,24,N,,,,
2023-04-18T06:25:48-04:00,5360,6,19,N,,,,
2023-04-18T06:26:17-04:00,5361,7,27,N,,,,
2023-04-18T06:26:47-04:00,5362,8,27,N,,,,
2023-04-18T06:27:09-04:00,5363,9,20,N,,,,
2023-04-18T06:27:33-04:00,5364,10,22,N,,,,
2023-04-18T06:28:20-04:00,5365,11,45,N,,,,
2023-04-18T06:28:50-04:00,5366,12,27,N,,,,
2023-04-18T06:29:12-04:00,5367,13,20,N,,,,
2023-04-18T06:29:38-04:00,5368,14,23,N,,,,
2023-04-18T06:30:07-04:00,5369,15,27,N,,,,
2023-04-18T06:30:38-04:00,5370,16,28,N,,,,
2023-04-18T06:31:14-04:00,5371,17,33,N,,,,
2023-04-18T06:32:57-04:00,5372,20,24,N,,,,
2023-04-18T06:33:21-04:00,5373,21,22,N,,,,
2023-04-18T06:33:44-04:00,5374,22,20,N,,,,
2023-04-18T06:34:13-04:00,5375,23,27,N,,,,
2023-04-18T06:34:50-04:00,5376,24,34,N,,,,
2023-04-18T06:35:12-04:00,5377,25,20,N,,,,
2023-04-18T06:35:34-04:00,5378,26,20,N,,,,
2023-04-18T06:36:22-04:00,5379,27,45,N,,,,
2023-04-18T06:36:52-04:00,5380,28,28,N,,,,
2023-04-18T06:37:14-04:00,5381,29,20,N,,,,
2023-04-18T06:37:41-04:00,5382,30,23,N,,,,
2023-04-18T06:38:09-04:00,5383,31,26,N,,,,
2023-04-18T06:38:39-04:00,5384,32,27,N,,,,
2023-04-18T06:39:17-04:00,5385,33,35,N,,,,
2023-04-18T06:39:43-04:00,5386,34,24,N,,,,
2023-04-18T06:40:34-04:00,5387,35,49,N,,,,
2023-04-18T06:41:05-04:00,5388,36,28,N,,,,
2023-04-18T06:41:27-04:00,5389,37,20,N,,,,
2023-04-18T06:41:49-04:00,5390,38,20,N,,,,
2023-04-18T06:42:23-04:00,5391,39,31,N,,,,
2023-04-18T06:42:56-04:00,5392,40,31,N,,,,
2023-04-18T06:43:19-04:00,5393,41,20,N,,,,
2023-04-18T06:43:41-04:00,5394,42,20,N,,,,
2023-04-18T06:44:29-04:00,5395,43,46,N,,,,
2023-04-18T06:45:02-04:00,5396,44,31,N,,,,
2023-04-18T06:45:25-04:00,5397,45,20,N,,,,
2023-04-18T06:45:47-04:00,5398,46,20,N,,,,
2023-04-18T06:46:17-04:00,5399,47,28,N,,,,
2023-04-18T06:46:48-04:00,5400,48,28,N,,,,
2023-04-18T06:47:29-04:00,5401,1,38,N,,,,
2023-04-18T06:47:55-04:00,5402,2,24,N,,,,
2023-04-18T06:48:44-04:00,5403,3,46,N,,,,
2023-04-18T06:49:15-04:00,5404,4,29,N,,,,
2023-04-18T06:49:38-04:00,5405,5,20,N,,,,
2023-04-18T06:50:05-04:00,5406,6,25,N,,,,
2023-04-18T06:50:34-04:00,5407,7,27,N,,,,
2023-04-18T06:51:04-04:00,5408,8,27,N,,,,
2023-04-18T06:51:26-04:00,5409,9,20,N,,,,
2023-04-18T06:51:49-04:00,5410,10,20,N,,,,
2023-04-18T06:52:37-04:00,5411,11,46,N,,,,
2023-04-18T06:53:13-04:00,5412,12,33,N,,,,
2023-04-18T06:53:35-04:00,5413,13,20,N,,,,
2023-04-18T06:53:57-04:00,5414,14,20,N,,,,
2023-04-18T06:54:27-04:00,5415,15,27,N,,,,
2023-04-18T06:55:03-04:00,5416,16,34,N,,,,
2023-04-18T06:55:43-04:00,5417,17,37,N,,,,
2023-04-18T06:56:05-04:00,5418,18,20,N,,,,
2023-04-18T06:56:53-04:00,5419,19,46,N,,,,
2023-04-18T06:57:27-04:00,5420,20,32,N,,,,
2023-04-18T06:57:50-04:00,5421,21,20,N,,,,
2023-04-18T06:58:12-04:00,5422,22,20,N,,,,
2023-04-18T06:58:42-04:00,5423,23,27,N,,,,
2023-04-18T06:59:11-04:00,5424,24,27,N,,,,
2023-04-18T06:59:33-04:00,5425,25,20,N,,,,
2023-04-18T06:59:59-04:00,5426,26,23,N,,,,
2023-04-18T07:00:50-04:00,5427,27,48,N,,,,
2023-04-18T07:01:19-04:00,5428,28,27,N,,,,
2023-04-18T07:01:42-04:00,5429,29,20,N,,,,
2023-04-18T07:02:04-04:00,5430,30,20,N,,,,
2023-04-18T07:02:38-04:00,5431,31,31,N,,,,
2023-04-18T07:03:11-04:00,5432,32,31,N,,,,
2023-04-18T07:03:49-04:00,5433,33,35,N,,,,
2023-04-18T07:04:12-04:00,5434,34,21,N,,,,
2023-04-18T07:05:03-04:00,5435,35,49,N,,,,
2023-04-18T07:05:33-04:00,5436,36,27,N,,,,
2023-04-18T07:05:55-04:00,5437,37,20,N,,,,
2023-04-18T07:06:20-04:00,5438,38,22,N,,,,
2023-04-18T07:06:50-04:00,5439,39,28,N,,,,
2023-04-18T07:07:20-04:00,5440,40,28,N,,,,
2023-04-18T07:07:43-04:00,5441,41,20,N,,,,
2023-04-18T07:08:08-04:00,5442,42,23,N,,,,
2023-04-18T07:08:56-04:00,5443,43,45,N,,,,
2023-04-18T07:09:27-04:00,5444,44,28,N,,,,
2023-04-18T07:09:49-04:00,5445,45,20,N,,,,
2023-04-18T07:10:15-04:00,5446,46,24,N,,,,
2023-04-18T07:10:44-04:00,5447,47,27,N,,,,
2023-04-18T07:11:14-04:00,5448,48,27,N,,,,
2023-04-18T07:11:55-04:00,5449,1,38,N,,,,
2023-04-18T07:12:17-04:00,5450,2,20,N,,,,
2023-04-18T07:13:06-04:00,5451,3,46,N,,,,
2023-04-18T07:13:36-04:00,5452,4,27,N,,,,
2023-04-18T07:13:58-04:00,5453,5,20,N,,,,
2023-04-18T07:14:21-04:00,5454,6,20,N,,,,
2023-04-18T07:14:55-04:00,5455,7,32,N,,,,
2023-04-18T07:15:25-04:00,5456,8,28,N,,,,
2023-04-18T07:15:52-04:00,5457,9,24,N,,,,
2023-04-18T07:16:14-04:00,5458,10,20,N,,,,
2023-04-18T07:17:03-04:00,5459,11,46,N,,,,
2023-04-18T07:17:37-04:00,5460,12,32,N,,,,
2023-04-18T07:17:59-04:00,5461,13,20,N,,,,
2023-04-18T07:18:22-04:00,5462,14,20,N,,,,
2023-04-18T07:18:51-04:00,5463,15,27,N,,,,
2023-04-18T07:19:21-04:00,5464,16,27,N,,,,
2023-04-18T07:19:59-04:00,5465,17,35,N,,,,
2023-04-18T07:20:25-04:00,5466,18,24,N,,,,
2023-04-18T07:21:15-04:00,5467,19,48,N,,,,
2023-04-18T07:21:47-04:00,5468,20,30,N,,,,
2023-04-18T07:22:10-04:00,5469,21,20,N,,,,
2023-04-18T07:22:32-04:00,5470,22,20,N,,,,
2023-04-18T07:23:02-04:00,5471,23,28,N,,,,
2023-04-18T07:23:36-04:00,5472,24,32,N,,,,
2023-04-18T07:23:59-04:00,5473,25,20,N,,,,
2023-04-18T07:24:21-04:00,5474,26,20,N,,,,
2023-04-18T07:25:12-04:00,5475,27,49,N,,,,
2023-04-18T07:25:42-04:00,5476,28,27,N,,,,
2023-04-18T07:26:07-04:00,5477,29,23,N,,,,
2023-04-18T07:26:29-04:00,5478,30,20,N,,,,
2023-04-18T07:26:58-04:00,5479,31,27,N,,,,
2023-04-18T07:27:28-04:00,5480,32,28,N,,,,
2023-04-18T07:28:06-04:00,5481,33,35,N,,,,
2023-04-18T07:28:28-04:00,5482,34,20,N,,,,
2023-04-18T07:29:17-04:00,5483,35,46,N,,,,
2023-04-18T07:29:49-04:00,5484,36,30,N,,,,
2023-04-18T07:30:11-04:00,5485,37,20,N,,,,
2023-04-18T07:30:39-04:00,5486,38,25,N,,,,
2023-04-18T07:31:08-04:00,5487,39,27,N,,,,
2023-04-18T07:31:38-04:00,5488,40,27,N,,,,
2023-04-18T07:32:00-04:00,5489,41,20,N,,,,
2023-04-18T07:32:23-04:00,5490,42,21,N,,,,
2023-04-18T07:33:12-04:00,5491,43,46,N,,,,
2023-04-18T07:33:47-04:00,5492,44,33,N,,,,
2023-04-18T07:34:09-04:00,5493,45,20,N,,,,
2023-04-18T07:34:32-04:00,5494,46,20,N,,,,
2023-04-18T07:35:01-04:00,5495,47,27,N,,,,
2023-04-18T07:35:38-04:00,5496,48,34,N,,,,
